"Station","MonthYear","MonthlyRain","Latitude","Longitude"
"Pasir Ris West",2023-09-01,152.8,1.3863,103.9412
"Pasir Ris West",2023-10-01,100.6,1.3863,103.9412
"Pasir Ris West",2023-11-01,195.8,1.3863,103.9412
"Pasir Ris West",2023-12-01,153.2,1.3863,103.9412
"Pasir Ris West",2024-01-01,466,1.3863,103.9412
"Pasir Ris West",2024-02-01,74.2,1.3863,103.9412
"Pasir Ris West",2024-03-01,132.6,1.3863,103.9412
"Pasir Ris West",2024-04-01,174.8,1.3863,103.9412
"Pasir Ris West",2024-05-01,277.2,1.3863,103.9412
"Pasir Ris West",2024-06-01,223.2,1.3863,103.9412
"Pasir Ris West",2024-07-01,62.2,1.3863,103.9412
"Pasir Ris West",2024-08-01,50.6,1.3863,103.9412
"Pasir Ris West",2024-09-01,195,1.3863,103.9412
"Pasir Ris West",2024-10-01,157.8,1.3863,103.9412
"Pasir Ris West",2024-11-01,546.4,1.3863,103.9412
"Pasir Ris West",2024-12-01,136.8,1.3863,103.9412
"Paya Lebar",2018-01-01,505.4,1.3524,103.9007
"Paya Lebar",2018-02-01,22.2,1.3524,103.9007
"Paya Lebar",2018-03-01,38.1,1.3524,103.9007
"Paya Lebar",2018-04-01,153,1.3524,103.9007
"Paya Lebar",2018-05-01,343.8,1.3524,103.9007
"Paya Lebar",2018-06-01,171.6,1.3524,103.9007
"Paya Lebar",2018-07-01,143.7,1.3524,103.9007
"Paya Lebar",2018-08-01,77,1.3524,103.9007
"Paya Lebar",2018-09-01,247.6,1.3524,103.9007
"Paya Lebar",2018-10-01,228.3,1.3524,103.9007
"Paya Lebar",2018-11-01,306,1.3524,103.9007
"Paya Lebar",2018-12-01,163.4,1.3524,103.9007
"Paya Lebar",2019-01-01,78.2,1.3524,103.9007
"Paya Lebar",2019-02-01,67.5,1.3524,103.9007
"Paya Lebar",2019-03-01,196.8,1.3524,103.9007
"Paya Lebar",2019-04-01,217.5,1.3524,103.9007
"Paya Lebar",2019-05-01,204.3,1.3524,103.9007
"Paya Lebar",2019-06-01,218,1.3524,103.9007
"Paya Lebar",2019-07-01,58.4,1.3524,103.9007
"Paya Lebar",2019-08-01,19.8,1.3524,103.9007
"Paya Lebar",2019-09-01,39.2,1.3524,103.9007
"Paya Lebar",2019-10-01,233.4,1.3524,103.9007
"Paya Lebar",2019-11-01,174,1.3524,103.9007
"Paya Lebar",2019-12-01,394.1,1.3524,103.9007
"Paya Lebar",2020-01-01,159.2,1.3524,103.9007
"Paya Lebar",2020-02-01,130.7,1.3524,103.9007
"Paya Lebar",2020-03-01,92.9,1.3524,103.9007
"Paya Lebar",2020-04-01,329.3,1.3524,103.9007
"Paya Lebar",2020-05-01,183.5,1.3524,103.9007
"Paya Lebar",2020-06-01,363.1,1.3524,103.9007
"Paya Lebar",2020-07-01,203.7,1.3524,103.9007
"Paya Lebar",2020-08-01,224.1,1.3524,103.9007
"Paya Lebar",2020-09-01,240,1.3524,103.9007
"Paya Lebar",2020-10-01,119.6,1.3524,103.9007
"Paya Lebar",2020-11-01,453.9,1.3524,103.9007
"Paya Lebar",2020-12-01,314.5,1.3524,103.9007
"Paya Lebar",2021-01-01,599.2,1.3524,103.9007
"Paya Lebar",2021-02-01,19.4,1.3524,103.9007
"Paya Lebar",2021-03-01,298.4,1.3524,103.9007
"Paya Lebar",2021-04-01,267.7,1.3524,103.9007
"Paya Lebar",2021-05-01,220.8,1.3524,103.9007
"Paya Lebar",2021-06-01,156.6,1.3524,103.9007
"Paya Lebar",2021-07-01,222.5,1.3524,103.9007
"Paya Lebar",2021-08-01,415.6,1.3524,103.9007
"Paya Lebar",2021-09-01,196,1.3524,103.9007
"Paya Lebar",2021-10-01,156.8,1.3524,103.9007
"Paya Lebar",2021-11-01,314.2,1.3524,103.9007
"Paya Lebar",2021-12-01,183.2,1.3524,103.9007
"Paya Lebar",2022-01-01,98,1.3524,103.9007
"Paya Lebar",2022-02-01,302.6,1.3524,103.9007
"Paya Lebar",2022-03-01,298.8,1.3524,103.9007
"Paya Lebar",2022-04-01,237.8,1.3524,103.9007
"Paya Lebar",2022-05-01,139.8,1.3524,103.9007
"Paya Lebar",2022-06-01,312.4,1.3524,103.9007
"Paya Lebar",2022-07-01,139.4,1.3524,103.9007
"Paya Lebar",2022-08-01,176.4,1.3524,103.9007
"Paya Lebar",2022-09-01,118.8,1.3524,103.9007
"Paya Lebar",2022-10-01,282.4,1.3524,103.9007
"Paya Lebar",2022-11-01,399.8,1.3524,103.9007
"Paya Lebar",2022-12-01,235,1.3524,103.9007
"Paya Lebar",2023-01-01,216,1.3524,103.9007
"Paya Lebar",2023-02-01,321,1.3524,103.9007
"Paya Lebar",2023-03-01,285,1.3524,103.9007
"Paya Lebar",2023-04-01,157.2,1.3524,103.9007
"Paya Lebar",2023-05-01,219.4,1.3524,103.9007
"Paya Lebar",2023-06-01,233,1.3524,103.9007
"Paya Lebar",2023-07-01,147.6,1.3524,103.9007
"Paya Lebar",2023-08-01,88.8,1.3524,103.9007
"Paya Lebar",2023-09-01,209.6,1.3524,103.9007
"Paya Lebar",2023-10-01,90.4,1.3524,103.9007
"Paya Lebar",2023-11-01,259,1.3524,103.9007
"Paya Lebar",2023-12-01,341.8,1.3524,103.9007
"Paya Lebar",2024-01-01,446.8,1.3524,103.9007
"Paya Lebar",2024-02-01,128.2,1.3524,103.9007
"Paya Lebar",2024-03-01,151,1.3524,103.9007
"Paya Lebar",2024-04-01,261.6,1.3524,103.9007
"Paya Lebar",2024-05-01,263.2,1.3524,103.9007
"Paya Lebar",2024-06-01,236.4,1.3524,103.9007
"Paya Lebar",2024-07-01,149.8,1.3524,103.9007
"Paya Lebar",2024-08-01,81,1.3524,103.9007
"Paya Lebar",2024-09-01,166,1.3524,103.9007
"Paya Lebar",2024-10-01,134.4,1.3524,103.9007
"Paya Lebar",2024-11-01,379.6,1.3524,103.9007
"Paya Lebar",2024-12-01,251,1.3524,103.9007
"Pulau Ubin",2018-01-01,285.2,1.4168,103.9673
"Pulau Ubin",2018-02-01,21.4,1.4168,103.9673
"Pulau Ubin",2018-03-01,79.6,1.4168,103.9673
"Pulau Ubin",2018-04-01,119.2,1.4168,103.9673
"Pulau Ubin",2018-05-01,214,1.4168,103.9673
"Pulau Ubin",2018-06-01,242.4,1.4168,103.9673
"Pulau Ubin",2018-07-01,127,1.4168,103.9673
"Pulau Ubin",2018-08-01,133.6,1.4168,103.9673
"Pulau Ubin",2018-09-01,54.4,1.4168,103.9673
"Pulau Ubin",2018-10-01,261.8,1.4168,103.9673
"Pulau Ubin",2018-11-01,302.6,1.4168,103.9673
"Pulau Ubin",2018-12-01,230.8,1.4168,103.9673
"Pulau Ubin",2019-01-01,95,1.4168,103.9673
"Pulau Ubin",2019-02-01,27.4,1.4168,103.9673
"Pulau Ubin",2019-03-01,78.6,1.4168,103.9673
"Pulau Ubin",2019-04-01,59.6,1.4168,103.9673
"Pulau Ubin",2019-05-01,135,1.4168,103.9673
"Pulau Ubin",2019-06-01,177.8,1.4168,103.9673
"Pulau Ubin",2019-07-01,37.4,1.4168,103.9673
"Pulau Ubin",2019-08-01,62.6,1.4168,103.9673
"Pulau Ubin",2019-09-01,80.2,1.4168,103.9673
"Pulau Ubin",2019-10-01,192.6,1.4168,103.9673
"Pulau Ubin",2019-11-01,107.6,1.4168,103.9673
"Pulau Ubin",2019-12-01,349.2,1.4168,103.9673
"Pulau Ubin",2020-01-01,133.6,1.4168,103.9673
"Pulau Ubin",2020-02-01,75,1.4168,103.9673
"Pulau Ubin",2020-03-01,152.4,1.4168,103.9673
"Pulau Ubin",2020-04-01,177.4,1.4168,103.9673
"Pulau Ubin",2020-05-01,121.2,1.4168,103.9673
"Pulau Ubin",2020-06-01,144.2,1.4168,103.9673
"Pulau Ubin",2020-07-01,118.6,1.4168,103.9673
"Pulau Ubin",2020-08-01,149,1.4168,103.9673
"Pulau Ubin",2020-09-01,186.6,1.4168,103.9673
"Pulau Ubin",2020-10-01,95,1.4168,103.9673
"Pulau Ubin",2020-11-01,224.8,1.4168,103.9673
"Pulau Ubin",2020-12-01,262,1.4168,103.9673
"Pulau Ubin",2021-01-01,435.8,1.4168,103.9673
"Pulau Ubin",2021-02-01,4.4,1.4168,103.9673
"Pulau Ubin",2021-03-01,159.2,1.4168,103.9673
"Pulau Ubin",2021-04-01,283.6,1.4168,103.9673
"Pulau Ubin",2021-05-01,160.8,1.4168,103.9673
"Pulau Ubin",2021-06-01,105.6,1.4168,103.9673
"Pulau Ubin",2021-07-01,200.2,1.4168,103.9673
"Pulau Ubin",2021-08-01,348.5,1.4168,103.9673
"Pulau Ubin",2021-09-01,356,1.4168,103.9673
"Pulau Ubin",2021-10-01,162.2,1.4168,103.9673
"Pulau Ubin",2021-11-01,217.4,1.4168,103.9673
"Pulau Ubin",2021-12-01,165.6,1.4168,103.9673
"Pulau Ubin",2022-01-01,15,1.4168,103.9673
"Pulau Ubin",2022-02-01,177.4,1.4168,103.9673
"Pulau Ubin",2022-03-01,131,1.4168,103.9673
"Pulau Ubin",2022-04-01,203,1.4168,103.9673
"Pulau Ubin",2022-05-01,212,1.4168,103.9673
"Pulau Ubin",2022-06-01,176.6,1.4168,103.9673
"Pulau Ubin",2022-07-01,159.2,1.4168,103.9673
"Pulau Ubin",2022-08-01,211,1.4168,103.9673
"Pulau Ubin",2022-09-01,194.8,1.4168,103.9673
"Pulau Ubin",2022-10-01,350.7,1.4168,103.9673
"Pulau Ubin",2022-11-01,373.4,1.4168,103.9673
"Pulau Ubin",2022-12-01,221,1.4168,103.9673
"Pulau Ubin",2023-01-01,293.8,1.4168,103.9673
"Pulau Ubin",2023-02-01,311.2,1.4168,103.9673
"Pulau Ubin",2023-03-01,284.2,1.4168,103.9673
"Pulau Ubin",2023-04-01,218.4,1.4168,103.9673
"Pulau Ubin",2023-05-01,131.6,1.4168,103.9673
"Pulau Ubin",2023-06-01,192.4,1.4168,103.9673
"Pulau Ubin",2023-07-01,104.1,1.4168,103.9673
"Pulau Ubin",2023-08-01,246.6,1.4168,103.9673
"Pulau Ubin",2023-09-01,143.6,1.4168,103.9673
"Pulau Ubin",2023-10-01,104,1.4168,103.9673
"Pulau Ubin",2023-11-01,257,1.4168,103.9673
"Pulau Ubin",2023-12-01,285.8,1.4168,103.9673
"Pulau Ubin",2024-01-01,651.2,1.4168,103.9673
"Pulau Ubin",2024-02-01,93,1.4168,103.9673
"Pulau Ubin",2024-03-01,131.2,1.4168,103.9673
"Pulau Ubin",2024-04-01,167.8,1.4168,103.9673
"Pulau Ubin",2024-05-01,202.8,1.4168,103.9673
"Pulau Ubin",2024-06-01,221.2,1.4168,103.9673
"Pulau Ubin",2024-07-01,36.6,1.4168,103.9673
"Pulau Ubin",2024-08-01,96.4,1.4168,103.9673
"Pulau Ubin",2024-09-01,167.4,1.4168,103.9673
"Pulau Ubin",2024-10-01,120.6,1.4168,103.9673
"Pulau Ubin",2024-11-01,517.2,1.4168,103.9673
"Pulau Ubin",2024-12-01,104.4,1.4168,103.9673
"Punggol",2018-01-01,342.6,1.4029,103.9092
"Punggol",2018-02-01,17,1.4029,103.9092
"Punggol",2018-03-01,81.4,1.4029,103.9092
"Punggol",2018-04-01,214.4,1.4029,103.9092
"Punggol",2018-05-01,191.8,1.4029,103.9092
"Punggol",2018-06-01,354.8,1.4029,103.9092
"Punggol",2018-07-01,183.8,1.4029,103.9092
"Punggol",2018-08-01,98.6,1.4029,103.9092
"Punggol",2018-09-01,155.8,1.4029,103.9092
"Punggol",2018-10-01,338.8,1.4029,103.9092
"Punggol",2018-11-01,276.4,1.4029,103.9092
"Punggol",2018-12-01,189,1.4029,103.9092
"Punggol",2019-01-01,80,1.4029,103.9092
"Punggol",2019-02-01,54.6,1.4029,103.9092
"Punggol",2019-03-01,69.4,1.4029,103.9092
"Punggol",2019-04-01,195.4,1.4029,103.9092
"Punggol",2019-05-01,152.4,1.4029,103.9092
"Punggol",2019-06-01,312.4,1.4029,103.9092
"Punggol",2019-07-01,46,1.4029,103.9092
"Punggol",2019-08-01,32.8,1.4029,103.9092
"Punggol",2019-09-01,109.2,1.4029,103.9092
"Punggol",2019-10-01,188.4,1.4029,103.9092
"Punggol",2019-11-01,177.4,1.4029,103.9092
"Punggol",2019-12-01,419.6,1.4029,103.9092
"Punggol",2020-01-01,153,1.4029,103.9092
"Punggol",2020-02-01,120.4,1.4029,103.9092
"Punggol",2020-03-01,91.2,1.4029,103.9092
"Punggol",2020-04-01,335.2,1.4029,103.9092
"Punggol",2020-05-01,267,1.4029,103.9092
"Punggol",2020-06-01,273.6,1.4029,103.9092
"Punggol",2020-07-01,162.6,1.4029,103.9092
"Punggol",2020-08-01,134.6,1.4029,103.9092
"Punggol",2020-09-01,189.2,1.4029,103.9092
"Punggol",2020-10-01,86.2,1.4029,103.9092
"Punggol",2020-11-01,301.4,1.4029,103.9092
"Punggol",2020-12-01,216.4,1.4029,103.9092
"Punggol",2021-01-01,590.8,1.4029,103.9092
"Punggol",2021-02-01,5,1.4029,103.9092
"Punggol",2021-03-01,247.6,1.4029,103.9092
"Punggol",2021-04-01,358.8,1.4029,103.9092
"Punggol",2021-05-01,282.8,1.4029,103.9092
"Punggol",2021-06-01,165.2,1.4029,103.9092
"Punggol",2021-07-01,240.4,1.4029,103.9092
"Punggol",2021-08-01,305.2,1.4029,103.9092
"Punggol",2021-09-01,261.6,1.4029,103.9092
"Punggol",2021-10-01,168.4,1.4029,103.9092
"Punggol",2021-11-01,253,1.4029,103.9092
"Punggol",2021-12-01,217.2,1.4029,103.9092
"Punggol",2022-01-01,118.8,1.4029,103.9092
"Punggol",2022-02-01,214,1.4029,103.9092
"Punggol",2022-03-01,336.2,1.4029,103.9092
"Punggol",2022-04-01,284.4,1.4029,103.9092
"Punggol",2022-05-01,241.2,1.4029,103.9092
"Punggol",2022-06-01,151.6,1.4029,103.9092
"Punggol",2022-07-01,141.2,1.4029,103.9092
"Punggol",2022-08-01,176.8,1.4029,103.9092
"Punggol",2022-09-01,223,1.4029,103.9092
"Punggol",2022-10-01,403.2,1.4029,103.9092
"Punggol",2022-11-01,366.3,1.4029,103.9092
"Punggol",2022-12-01,288,1.4029,103.9092
"Punggol",2023-01-01,225,1.4029,103.9092
"Punggol",2023-02-01,281.8,1.4029,103.9092
"Punggol",2023-03-01,269.6,1.4029,103.9092
"Punggol",2023-04-01,171.9,1.4029,103.9092
"Punggol",2023-05-01,70.2,1.4029,103.9092
"Punggol",2023-06-01,269,1.4029,103.9092
"Punggol",2023-07-01,115.4,1.4029,103.9092
"Punggol",2023-08-01,173.8,1.4029,103.9092
"Punggol",2023-09-01,150.8,1.4029,103.9092
"Punggol",2023-10-01,64.4,1.4029,103.9092
"Punggol",2023-11-01,307.8,1.4029,103.9092
"Punggol",2023-12-01,270.9,1.4029,103.9092
"Punggol",2024-01-01,451.6,1.4029,103.9092
"Punggol",2024-02-01,135.4,1.4029,103.9092
"Punggol",2024-03-01,146.2,1.4029,103.9092
"Punggol",2024-04-01,192.4,1.4029,103.9092
"Punggol",2024-05-01,250.8,1.4029,103.9092
"Punggol",2024-06-01,220,1.4029,103.9092
"Punggol",2024-07-01,87.2,1.4029,103.9092
"Punggol",2024-08-01,94.8,1.4029,103.9092
"Punggol",2024-09-01,185.2,1.4029,103.9092
"Punggol",2024-10-01,117.6,1.4029,103.9092
"Punggol",2024-11-01,361.4,1.4029,103.9092
"Punggol",2024-12-01,123.4,1.4029,103.9092
"Queenstown",2018-01-01,309.8,1.2937,103.8125
"Queenstown",2018-02-01,33.2,1.2937,103.8125
"Queenstown",2018-03-01,228.2,1.2937,103.8125
"Queenstown",2018-04-01,200.6,1.2937,103.8125
"Queenstown",2018-05-01,187,1.2937,103.8125
"Queenstown",2018-06-01,297.2,1.2937,103.8125
"Queenstown",2018-07-01,65.4,1.2937,103.8125
"Queenstown",2018-08-01,118,1.2937,103.8125
"Queenstown",2018-09-01,167.8,1.2937,103.8125
"Queenstown",2018-10-01,162.8,1.2937,103.8125
"Queenstown",2018-11-01,336,1.2937,103.8125
"Queenstown",2018-12-01,275.8,1.2937,103.8125
"Queenstown",2019-01-01,94.2,1.2937,103.8125
"Queenstown",2019-02-01,20.2,1.2937,103.8125
"Queenstown",2019-03-01,56,1.2937,103.8125
"Queenstown",2019-04-01,229.4,1.2937,103.8125
"Queenstown",2019-05-01,216.2,1.2937,103.8125
"Queenstown",2019-06-01,207.4,1.2937,103.8125
"Queenstown",2019-07-01,63.2,1.2937,103.8125
"Queenstown",2019-08-01,35,1.2937,103.8125
"Queenstown",2019-09-01,136.2,1.2937,103.8125
"Queenstown",2019-10-01,107,1.2937,103.8125
"Queenstown",2019-11-01,207.2,1.2937,103.8125
"Queenstown",2019-12-01,279.8,1.2937,103.8125
"Queenstown",2020-01-01,170.8,1.2937,103.8125
"Queenstown",2020-02-01,101.6,1.2937,103.8125
"Queenstown",2020-03-01,175.8,1.2937,103.8125
"Queenstown",2020-04-01,334.4,1.2937,103.8125
"Queenstown",2020-05-01,266.2,1.2937,103.8125
"Queenstown",2020-06-01,340.2,1.2937,103.8125
"Queenstown",2020-07-01,177,1.2937,103.8125
"Queenstown",2020-08-01,182.4,1.2937,103.8125
"Queenstown",2020-09-01,372.2,1.2937,103.8125
"Queenstown",2020-10-01,152.2,1.2937,103.8125
"Queenstown",2020-11-01,218.6,1.2937,103.8125
"Queenstown",2020-12-01,234,1.2937,103.8125
"Queenstown",2021-01-01,392.4,1.2937,103.8125
"Queenstown",2021-02-01,37,1.2937,103.8125
"Queenstown",2021-03-01,284,1.2937,103.8125
"Queenstown",2021-04-01,379,1.2937,103.8125
"Queenstown",2021-05-01,167.4,1.2937,103.8125
"Queenstown",2021-06-01,180,1.2937,103.8125
"Queenstown",2021-07-01,197.6,1.2937,103.8125
"Queenstown",2021-08-01,373.6,1.2937,103.8125
"Queenstown",2021-09-01,264.4,1.2937,103.8125
"Queenstown",2021-10-01,170.4,1.2937,103.8125
"Queenstown",2021-11-01,229.4,1.2937,103.8125
"Queenstown",2021-12-01,210.4,1.2937,103.8125
"Queenstown",2022-01-01,188.4,1.2937,103.8125
"Queenstown",2022-02-01,220.6,1.2937,103.8125
"Queenstown",2022-03-01,225.8,1.2937,103.8125
"Queenstown",2022-04-01,288.4,1.2937,103.8125
"Queenstown",2022-05-01,211.8,1.2937,103.8125
"Queenstown",2022-06-01,268,1.2937,103.8125
"Queenstown",2022-07-01,86.2,1.2937,103.8125
"Queenstown",2022-08-01,153.4,1.2937,103.8125
"Queenstown",2022-09-01,225.8,1.2937,103.8125
"Queenstown",2022-10-01,517.4,1.2937,103.8125
"Queenstown",2022-11-01,225.8,1.2937,103.8125
"Queenstown",2022-12-01,314.6,1.2937,103.8125
"Queenstown",2023-01-01,242,1.2937,103.8125
"Queenstown",2023-02-01,330.6,1.2937,103.8125
"Queenstown",2023-03-01,270,1.2937,103.8125
"Queenstown",2023-04-01,156,1.2937,103.8125
"Queenstown",2023-05-01,92.4,1.2937,103.8125
"Queenstown",2023-06-01,200,1.2937,103.8125
"Queenstown",2023-07-01,297.4,1.2937,103.8125
"Queenstown",2023-08-01,63.8,1.2937,103.8125
"Queenstown",2023-09-01,191.2,1.2937,103.8125
"Queenstown",2023-10-01,171.8,1.2937,103.8125
"Queenstown",2023-11-01,165.8,1.2937,103.8125
"Queenstown",2023-12-01,354.6,1.2937,103.8125
"Queenstown",2024-01-01,336.2,1.2937,103.8125
"Queenstown",2024-02-01,127.2,1.2937,103.8125
"Queenstown",2024-03-01,180.4,1.2937,103.8125
"Queenstown",2024-04-01,180.4,1.2937,103.8125
"Queenstown",2024-05-01,190.8,1.2937,103.8125
"Queenstown",2024-06-01,206.4,1.2937,103.8125
"Queenstown",2024-07-01,70.4,1.2937,103.8125
"Queenstown",2024-08-01,104.4,1.2937,103.8125
"Queenstown",2024-09-01,209.8,1.2937,103.8125
"Queenstown",2024-10-01,210.4,1.2937,103.8125
"Queenstown",2024-11-01,311.6,1.2937,103.8125
"Queenstown",2024-12-01,256,1.2937,103.8125
"Seletar",2018-01-01,456.6,1.4166,103.8654
"Seletar",2018-02-01,34.4,1.4166,103.8654
"Seletar",2018-03-01,143.2,1.4166,103.8654
"Seletar",2018-04-01,183.6,1.4166,103.8654
"Seletar",2018-05-01,250.6,1.4166,103.8654
"Seletar",2018-06-01,339.6,1.4166,103.8654
"Seletar",2018-07-01,90.6,1.4166,103.8654
"Seletar",2018-08-01,103.8,1.4166,103.8654
"Seletar",2018-09-01,238.6,1.4166,103.8654
"Seletar",2018-10-01,353.2,1.4166,103.8654
"Seletar",2018-11-01,298,1.4166,103.8654
"Seletar",2018-12-01,325,1.4166,103.8654
"Seletar",2019-01-01,80.4,1.4166,103.8654
"Seletar",2019-02-01,51.4,1.4166,103.8654
"Seletar",2019-03-01,155.3,1.4166,103.8654
"Seletar",2019-04-01,143.2,1.4166,103.8654
"Seletar",2019-05-01,135.4,1.4166,103.8654
"Seletar",2019-06-01,211.8,1.4166,103.8654
"Seletar",2019-07-01,69.2,1.4166,103.8654
"Seletar",2019-08-01,77.4,1.4166,103.8654
"Seletar",2019-09-01,163.6,1.4166,103.8654
"Seletar",2019-10-01,183.6,1.4166,103.8654
"Seletar",2019-11-01,148,1.4166,103.8654
"Seletar",2019-12-01,305.8,1.4166,103.8654
"Seletar",2020-01-01,112.2,1.4166,103.8654
"Seletar",2020-02-01,107,1.4166,103.8654
"Seletar",2020-03-01,75.6,1.4166,103.8654
"Seletar",2020-04-01,248.8,1.4166,103.8654
"Seletar",2020-05-01,138.6,1.4166,103.8654
"Seletar",2020-06-01,260.4,1.4166,103.8654
"Seletar",2020-07-01,209.4,1.4166,103.8654
"Seletar",2020-08-01,120.4,1.4166,103.8654
"Seletar",2020-09-01,260.6,1.4166,103.8654
"Seletar",2020-10-01,133.5,1.4166,103.8654
"Seletar",2020-11-01,356.2,1.4166,103.8654
"Seletar",2020-12-01,341.2,1.4166,103.8654
"Seletar",2021-01-01,521.2,1.4166,103.8654
"Seletar",2021-02-01,14.6,1.4166,103.8654
"Seletar",2021-03-01,287.2,1.4166,103.8654
"Seletar",2021-04-01,372.4,1.4166,103.8654
"Seletar",2021-05-01,209.8,1.4166,103.8654
"Seletar",2021-06-01,201.6,1.4166,103.8654
"Seletar",2021-07-01,240.6,1.4166,103.8654
"Seletar",2021-08-01,255.6,1.4166,103.8654
"Seletar",2021-09-01,270.6,1.4166,103.8654
"Seletar",2021-10-01,183.6,1.4166,103.8654
"Seletar",2021-11-01,280.6,1.4166,103.8654
"Seletar",2021-12-01,142.2,1.4166,103.8654
"Seletar",2022-01-01,121.8,1.4166,103.8654
"Seletar",2022-02-01,189.4,1.4166,103.8654
"Seletar",2022-03-01,372.2,1.4166,103.8654
"Seletar",2022-04-01,290.6,1.4166,103.8654
"Seletar",2022-05-01,262,1.4166,103.8654
"Seletar",2022-06-01,177.8,1.4166,103.8654
"Seletar",2022-07-01,119,1.4166,103.8654
"Seletar",2022-08-01,299.2,1.4166,103.8654
"Seletar",2022-09-01,244,1.4166,103.8654
"Seletar",2022-10-01,398,1.4166,103.8654
"Seletar",2022-11-01,486.2,1.4166,103.8654
"Seletar",2022-12-01,342,1.4166,103.8654
"Seletar",2023-01-01,178,1.4166,103.8654
"Seletar",2023-02-01,299.6,1.4166,103.8654
"Seletar",2023-03-01,345.8,1.4166,103.8654
"Seletar",2023-04-01,233,1.4166,103.8654
"Seletar",2023-05-01,90,1.4166,103.8654
"Seletar",2023-06-01,191.6,1.4166,103.8654
"Seletar",2023-07-01,112.8,1.4166,103.8654
"Seletar",2023-08-01,172.2,1.4166,103.8654
"Seletar",2023-09-01,203.8,1.4166,103.8654
"Seletar",2023-10-01,60.2,1.4166,103.8654
"Seletar",2023-11-01,311.8,1.4166,103.8654
"Seletar",2023-12-01,448.6,1.4166,103.8654
"Seletar",2024-01-01,454.6,1.4166,103.8654
"Seletar",2024-02-01,135,1.4166,103.8654
"Seletar",2024-03-01,176,1.4166,103.8654
"Seletar",2024-04-01,209.2,1.4166,103.8654
"Seletar",2024-05-01,233.4,1.4166,103.8654
"Seletar",2024-06-01,180.2,1.4166,103.8654
"Seletar",2024-07-01,90.4,1.4166,103.8654
"Seletar",2024-08-01,86.2,1.4166,103.8654
"Seletar",2024-09-01,268.6,1.4166,103.8654
"Seletar",2024-10-01,192.6,1.4166,103.8654
"Seletar",2024-11-01,533.2,1.4166,103.8654
"Seletar",2024-12-01,166.2,1.4166,103.8654
"Semakau Island",2018-01-01,121.2,1.189,103.768
"Semakau Island",2018-02-01,80,1.189,103.768
"Semakau Island",2018-03-01,72.2,1.189,103.768
"Semakau Island",2018-04-01,52.6,1.189,103.768
"Semakau Island",2018-05-01,179.8,1.189,103.768
"Semakau Island",2018-06-01,147.8,1.189,103.768
"Semakau Island",2018-07-01,74.2,1.189,103.768
"Semakau Island",2018-08-01,46.4,1.189,103.768
"Semakau Island",2018-09-01,99.4,1.189,103.768
"Semakau Island",2020-08-01,62,1.189,103.768
"Semakau Island",2020-09-01,302,1.189,103.768
"Semakau Island",2020-10-01,63.5,1.189,103.768
"Semakau Island",2021-11-01,222.2,1.189,103.768
"Semakau Island",2021-12-01,35.2,1.189,103.768
"Semakau Island",2022-10-01,69.4,1.189,103.768
"Semakau Island",2022-11-01,153.8,1.189,103.768
"Semakau Island",2022-12-01,194.1,1.189,103.768
"Semakau Island",2023-01-01,215.4,1.189,103.768
"Semakau Island",2023-02-01,130.7,1.189,103.768
"Sembawang",2018-01-01,516.8,1.4252,103.8202
"Sembawang",2018-02-01,72.4,1.4252,103.8202
"Sembawang",2018-03-01,148.3,1.4252,103.8202
"Sembawang",2018-04-01,206.1,1.4252,103.8202
"Sembawang",2018-05-01,233.4,1.4252,103.8202
"Sembawang",2018-06-01,238.6,1.4252,103.8202
"Sembawang",2018-07-01,122.5,1.4252,103.8202
"Sembawang",2018-08-01,135.3,1.4252,103.8202
"Sembawang",2018-09-01,238.1,1.4252,103.8202
"Sembawang",2018-10-01,233.2,1.4252,103.8202
"Sembawang",2018-11-01,334.8,1.4252,103.8202
"Sembawang",2018-12-01,271.4,1.4252,103.8202
"Sembawang",2019-01-01,121.8,1.4252,103.8202
"Sembawang",2019-02-01,99.5,1.4252,103.8202
"Sembawang",2019-03-01,221.5,1.4252,103.8202
"Sembawang",2019-04-01,203.7,1.4252,103.8202
"Sembawang",2019-05-01,127.9,1.4252,103.8202
"Sembawang",2019-06-01,153.3,1.4252,103.8202
"Sembawang",2019-07-01,118.3,1.4252,103.8202
"Sembawang",2019-08-01,70.9,1.4252,103.8202
"Sembawang",2019-09-01,200,1.4252,103.8202
"Sembawang",2019-10-01,206.1,1.4252,103.8202
"Sembawang",2019-11-01,214.9,1.4252,103.8202
"Sembawang",2019-12-01,331.4,1.4252,103.8202
"Sembawang",2020-01-01,110.5,1.4252,103.8202
"Sembawang",2020-02-01,118.3,1.4252,103.8202
"Sembawang",2020-03-01,115.6,1.4252,103.8202
"Sembawang",2020-04-01,192.4,1.4252,103.8202
"Sembawang",2020-05-01,182.3,1.4252,103.8202
"Sembawang",2020-06-01,174.4,1.4252,103.8202
"Sembawang",2020-07-01,173.5,1.4252,103.8202
"Sembawang",2020-08-01,107.4,1.4252,103.8202
"Sembawang",2020-09-01,317.9,1.4252,103.8202
"Sembawang",2020-10-01,154.2,1.4252,103.8202
"Sembawang",2020-11-01,279.3,1.4252,103.8202
"Sembawang",2020-12-01,54.8,1.4252,103.8202
"Sembawang",2021-01-01,323.9,1.4252,103.8202
"Sembawang",2021-02-01,12.6,1.4252,103.8202
"Sembawang",2021-03-01,251.8,1.4252,103.8202
"Sembawang",2021-04-01,367.2,1.4252,103.8202
